customer_id,gender,age,city,signup_date.1,order_id,order_date,restaurant_name,dish_name,category,quantity,price,payment_method,order_frequency,last_order_date.1,loyalty_points,churned,rating,rating_date.1,delivery_status,
C2187,Female,Senior,Lahore,22-12-2024,O6187,28-08-2024,Burger King,Burger,Chinese,1,1061.75,Wallet,41,04-07-2025,365,Inactive,2,13-03-2025,Delayed,
C6499,Female,Teenager,Karachi,04-08-2024,O10499,28-08-2024,Burger King,Pasta,Continental,3,815.41,Wallet,18,09-03-2025,355,Active,4,18-05-2025,Delayed,
C1882,Male,Adult,Lahore,25-10-2024,O5882,28-08-2024,Subway,Fries,Fast Food,4,645.32,Wallet,26,15-04-2025,168,Inactive,3,05-11-2024,Cancelled,
C6736,Other,Senior,Islamabad,05-01-2024,O10736,28-08-2024,Subway,Pasta,Chinese,2,685.75,Wallet,6,25-06-2025,236,Active,3,24-03-2025,Delivered,
C4704,Male,Senior,Peshawar,29-04-2025,O8704,28-08-2024,McDonald's,Pizza,Fast Food,1,1388.82,Card,4,24-08-2024,192,Inactive,1,29-07-2025,Cancelled,
C1418,Male,Teenager,Lahore,05-07-2024,O5418,28-08-2024,Pizza Hut,Pasta,Continental,2,482.56,Cash,39,09-09-2024,455,Inactive,2,14-02-2025,Delayed,
C2120,Male,Adult,Multan,27-08-2023,O6120,29-08-2024,KFC,Fries,Italian,1,467.23,Card,8,12-11-2024,70,Active,3,10-08-2025,Cancelled,
C1723,Other,Adult,Islamabad,21-07-2024,O5723,29-08-2024,Subway,Pasta,Continental,2,1404.74,Wallet,21,09-09-2024,166,Inactive,3,09-11-2024,Delayed,
C4421,Other,Adult,Karachi,07-12-2023,O8421,29-08-2024,McDonald's,Fries,Chinese,1,734.61,Wallet,34,13-02-2025,70,Inactive,4,08-11-2024,Cancelled,
C2000,Female,Senior,Islamabad,18-11-2024,O6000,29-08-2024,McDonald's,Sandwich,Chinese,3,233.22,Card,38,03-10-2024,113,Inactive,3,08-05-2025,Cancelled,
C2980,Female,Teenager,Multan,18-11-2024,O6980,29-08-2024,Burger King,Pasta,Dessert,3,439.68,Wallet,18,03-04-2025,356,Active,1,25-10-2024,Delivered,
C2557,Female,Senior,Multan,03-06-2025,O6557,29-08-2024,Burger King,Fries,Fast Food,3,532.51,Cash,48,14-12-2024,9,Inactive,3,10-11-2024,Delayed,
C3528,Female,Adult,Islamabad,20-05-2025,O7528,29-08-2024,KFC,Fries,Dessert,2,162.61,Cash,10,28-12-2024,366,Inactive,1,30-11-2024,Cancelled,
C2528,Other,Senior,Peshawar,27-07-2025,O6528,30-08-2024,McDonald's,Pizza,Fast Food,3,1140.72,Cash,32,14-01-2025,392,Inactive,1,19-08-2025,Cancelled,
C1794,Other,Senior,Karachi,30-12-2024,O5794,30-08-2024,KFC,Pasta,Fast Food,3,445.62,Cash,28,20-06-2025,38,Inactive,4,13-06-2025,Delayed,
C5111,Male,Adult,Islamabad,27-11-2023,O9111,30-08-2024,Burger King,Pizza,Continental,4,415.68,Card,13,26-06-2025,199,Inactive,2,04-12-2024,Cancelled,
C1178,Female,Adult,Lahore,08-05-2025,O5178,30-08-2024,Pizza Hut,Sandwich,Chinese,3,125.52,Wallet,22,24-07-2025,354,Active,2,13-01-2025,Delayed,
C4121,Male,Teenager,Karachi,09-05-2025,O8121,30-08-2024,Subway,Fries,Italian,3,894.05,Cash,37,31-08-2024,272,Inactive,2,28-03-2025,Cancelled,
C1059,Male,Teenager,Karachi,02-08-2025,O5059,30-08-2024,Burger King,Burger,Dessert,2,408.57,Card,29,04-02-2025,226,Inactive,4,29-08-2024,Cancelled,
C3404,Male,Senior,Lahore,20-12-2023,O7404,30-08-2024,KFC,Pasta,Italian,5,522.36,Cash,12,04-10-2024,384,Inactive,1,07-01-2025,Cancelled,
C2752,Other,Teenager,Peshawar,01-10-2023,O6752,30-08-2024,KFC,Sandwich,Dessert,5,775.73,Card,14,31-07-2025,312,Active,3,25-03-2025,Cancelled,
C3128,Male,Adult,Islamabad,01-04-2024,O7128,30-08-2024,Subway,Pizza,Chinese,1,213.48,Wallet,10,26-07-2025,277,Inactive,1,09-08-2025,Delivered,
C6583,Male,Adult,Lahore,05-06-2025,O10583,30-08-2024,Burger King,Pasta,Chinese,5,530.44,Wallet,2,06-07-2025,454,Active,4,16-05-2025,Delivered,
C6384,Male,Adult,Karachi,06-01-2024,O10384,30-08-2024,Pizza Hut,Sandwich,Dessert,5,824.82,Cash,22,31-07-2025,114,Active,5,06-10-2024,Delivered,
C1030,Other,Adult,Lahore,14-02-2025,O5030,31-08-2024,Burger King,Sandwich,Continental,1,1269.19,Cash,36,07-12-2024,454,Active,1,23-06-2025,Cancelled,
C5938,Female,Teenager,Islamabad,04-08-2025,O9938,31-08-2024,Pizza Hut,Sandwich,Continental,3,691.35,Card,41,18-10-2024,108,Active,2,11-09-2024,Delivered,
C3002,Other,Adult,Lahore,10-07-2024,O7002,31-08-2024,McDonald's,Sandwich,Fast Food,1,1231.63,Cash,26,26-10-2024,251,Active,5,01-01-2025,Delivered,
C5757,Other,Teenager,Karachi,30-07-2024,O9757,31-08-2024,McDonald's,Sandwich,Continental,2,489.05,Card,6,05-04-2025,357,Active,5,06-06-2025,Delayed,
C5759,Female,Teenager,Peshawar,16-11-2024,O9759,09-01-2024,KFC,Fries,Italian,3,1449.13,Wallet,44,28-02-2025,472,Active,2,12-01-2025,Delivered,
C6825,Male,Senior,Lahore,04-10-2023,O10825,09-01-2024,McDonald's,Pizza,Dessert,4,344.08,Cash,49,20-03-2025,310,Active,5,27-03-2025,Delayed,
C6616,Female,Adult,Islamabad,04-09-2023,O10616,09-01-2024,McDonald's,Pasta,Italian,5,547.45,Card,40,20-01-2025,392,Inactive,1,23-11-2024,Delayed,
C3295,Female,Senior,Lahore,19-07-2025,O7295,09-01-2024,Pizza Hut,Sandwich,Chinese,1,240.77,Card,14,30-08-2024,179,Inactive,1,10-07-2025,Delivered,
C6504,Female,Senior,Islamabad,11-07-2025,O10504,09-01-2024,Subway,Pizza,Italian,1,114.73,Card,20,19-03-2025,386,Active,5,07-10-2024,Delivered,
C6891,Male,Senior,Peshawar,23-04-2024,O10891,09-01-2024,McDonald's,Pizza,Dessert,4,831.01,Card,49,09-11-2024,112,Active,3,19-12-2024,Cancelled,
C5955,Male,Adult,Karachi,26-06-2024,O9955,09-01-2024,Pizza Hut,Burger,Fast Food,2,849.17,Card,15,20-04-2025,67,Active,1,22-06-2025,Cancelled,
C3280,Other,Senior,Islamabad,07-08-2024,O7280,09-01-2024,KFC,Burger,Fast Food,4,1292.12,Wallet,40,18-05-2025,214,Active,3,18-12-2024,Delivered,
C3253,Male,Adult,Karachi,18-01-2025,O7253,09-01-2024,Pizza Hut,Pasta,Italian,5,914.54,Cash,33,09-07-2025,181,Active,4,08-08-2025,Cancelled,
C2376,Female,Teenager,Peshawar,26-08-2023,O6376,09-02-2024,McDonald's,Burger,Dessert,3,983.95,Cash,45,02-11-2024,164,Active,4,21-07-2025,Delivered,
C3405,Male,Teenager,Islamabad,17-03-2025,O7405,09-02-2024,McDonald's,Sandwich,Dessert,2,733.38,Card,19,07-08-2025,85,Active,1,14-07-2025,Cancelled,
C4428,Other,Adult,Lahore,05-12-2024,O8428,09-02-2024,Pizza Hut,Pizza,Fast Food,3,280.69,Wallet,21,05-11-2024,95,Active,1,13-03-2025,Delivered,
C6115,Female,Adult,Lahore,04-01-2025,O10115,09-02-2024,Subway,Burger,Chinese,3,1261.71,Wallet,2,12-05-2025,198,Active,1,01-07-2025,Delayed,
C5351,Other,Adult,Lahore,07-01-2024,O9351,09-02-2024,McDonald's,Sandwich,Continental,4,330.64,Cash,19,15-11-2024,73,Active,4,31-03-2025,Delivered,
C2550,Female,Teenager,Peshawar,06-02-2024,O6550,09-02-2024,Subway,Pizza,Chinese,3,1490.53,Wallet,38,03-10-2024,455,Inactive,4,27-07-2025,Delayed,
C2639,Male,Teenager,Lahore,07-12-2024,O6639,09-02-2024,Subway,Fries,Italian,5,929.29,Wallet,37,05-03-2025,265,Active,3,27-04-2025,Delayed,
C1787,Female,Senior,Peshawar,21-11-2024,O5787,09-02-2024,McDonald's,Burger,Chinese,1,278.92,Wallet,31,05-11-2024,476,Inactive,4,30-11-2024,Cancelled,
C4557,Male,Senior,Islamabad,17-05-2025,O8557,09-03-2024,Subway,Fries,Fast Food,2,170.02,Wallet,27,18-09-2024,314,Inactive,2,09-06-2025,Delivered,
C5830,Other,Senior,Multan,08-11-2024,O9830,09-03-2024,Pizza Hut,Pasta,Italian,2,686.84,Card,5,23-05-2025,224,Active,2,24-12-2024,Delivered,
C5007,Female,Senior,Multan,08-07-2024,O9007,09-03-2024,McDonald's,Pizza,Dessert,3,784.77,Card,31,19-08-2025,43,Inactive,4,31-03-2025,Delayed,
C6633,Female,Adult,Lahore,14-04-2024,O10633,09-03-2024,Burger King,Pasta,Dessert,5,121.22,Card,15,17-10-2024,257,Inactive,5,09-12-2024,Cancelled,
C1569,Male,Teenager,Lahore,02-06-2025,O5569,09-03-2024,McDonald's,Pizza,Fast Food,4,1028.97,Wallet,12,13-12-2024,177,Inactive,1,02-05-2025,Delivered,
C2147,Other,Teenager,Islamabad,10-11-2023,O6147,09-03-2024,Burger King,Pizza,Dessert,1,179.46,Card,1,29-12-2024,258,Active,3,19-11-2024,Delayed,
C2185,Female,Senior,Lahore,01-10-2024,O6185,09-03-2024,Pizza Hut,Pasta,Italian,2,1085.28,Cash,8,18-12-2024,46,Inactive,1,12-06-2025,Delayed,
C6205,Female,Adult,Lahore,08-05-2024,O10205,09-03-2024,McDonald's,Pasta,Continental,5,1349.28,Wallet,28,16-08-2025,297,Inactive,2,17-09-2024,Delayed,
C6878,Other,Teenager,Peshawar,04-07-2025,O10878,09-03-2024,KFC,Burger,Dessert,1,1161.95,Card,41,22-11-2024,263,Inactive,3,28-07-2025,Delivered,
C6651,Male,Senior,Multan,29-03-2024,O10651,09-03-2024,McDonald's,Burger,Chinese,2,138.03,Card,46,21-09-2024,472,Active,1,15-07-2025,Cancelled,
C4893,Female,Adult,Karachi,08-10-2023,O8893,09-04-2024,Pizza Hut,Pasta,Dessert,2,1184.16,Wallet,10,04-09-2024,453,Inactive,1,01-12-2024,Delivered,
C2095,Other,Teenager,Lahore,19-02-2025,O6095,09-04-2024,KFC,Burger,Chinese,1,1030.3,Card,35,15-10-2024,381,Inactive,5,27-12-2024,Delivered,
C4895,Other,Senior,Lahore,19-08-2024,O8895,09-04-2024,KFC,Pizza,Italian,3,640.14,Card,38,11-02-2025,495,Active,1,25-01-2025,Delayed,
C1830,Other,Senior,Karachi,27-07-2024,O5830,09-04-2024,Pizza Hut,Fries,Fast Food,5,422.59,Card,11,14-04-2025,390,Inactive,4,05-08-2025,Delivered,
C4406,Male,Teenager,Peshawar,11-10-2023,O8406,09-04-2024,Subway,Burger,Dessert,5,633.97,Wallet,8,27-07-2025,382,Inactive,4,16-06-2025,Delivered,
C5851,Male,Senior,Karachi,01-03-2025,O9851,09-04-2024,Pizza Hut,Sandwich,Italian,5,1006.63,Wallet,36,07-06-2025,154,Inactive,3,15-09-2024,Delivered,
C1687,Male,Adult,Lahore,11-07-2024,O5687,09-04-2024,McDonald's,Pizza,Italian,3,719.71,Cash,29,11-08-2025,402,Active,2,23-11-2024,Delayed,
C2203,Other,Adult,Multan,12-12-2024,O6203,09-05-2024,Burger King,Fries,Italian,5,386.89,Card,38,21-10-2024,272,Active,2,15-01-2025,Cancelled,
C6730,Other,Teenager,Multan,21-10-2023,O10730,09-05-2024,Burger King,Fries,Chinese,2,915.08,Card,44,22-09-2024,459,Inactive,2,17-12-2024,Delayed,
C4322,Male,Teenager,Peshawar,02-10-2024,O8322,09-05-2024,Subway,Pizza,Dessert,4,720.99,Card,41,13-05-2025,62,Active,4,18-04-2025,Delivered,
C6068,Other,Senior,Multan,09-04-2025,O10068,09-05-2024,Subway,Burger,Dessert,3,1281.68,Card,31,28-04-2025,281,Active,3,24-06-2025,Delivered,
C4501,Male,Adult,Islamabad,25-09-2023,O8501,09-05-2024,Burger King,Pizza,Italian,3,798.92,Wallet,40,17-12-2024,147,Inactive,3,12-02-2025,Cancelled,
C3317,Other,Teenager,Karachi,09-04-2025,O7317,09-05-2024,Subway,Pasta,Fast Food,5,1410.26,Card,28,29-04-2025,477,Inactive,2,28-09-2024,Delayed,
C6739,Other,Adult,Peshawar,12-01-2024,O10739,09-05-2024,Subway,Pasta,Continental,2,1127.22,Cash,8,14-01-2025,311,Active,4,20-08-2025,Delayed,
C5543,Other,Teenager,Multan,01-07-2025,O9543,09-05-2024,Subway,Pasta,Continental,3,650.33,Cash,27,27-10-2024,32,Inactive,1,27-01-2025,Delivered,
C3133,Other,Senior,Lahore,07-12-2024,O7133,09-05-2024,Subway,Pasta,Continental,5,969.9,Cash,32,07-11-2024,376,Active,4,26-06-2025,Delayed,
C6036,Male,Adult,Multan,10-02-2025,O10036,09-06-2024,McDonald's,Pizza,Continental,4,521.34,Cash,42,03-08-2025,206,Active,2,15-05-2025,Delayed,
C6603,Other,Adult,Multan,30-08-2023,O10603,09-06-2024,KFC,Burger,Chinese,1,1327.48,Card,1,05-11-2024,165,Inactive,1,22-06-2025,Delivered,
C3557,Male,Teenager,Islamabad,05-10-2024,O7557,09-06-2024,Subway,Fries,Dessert,1,736.08,Card,26,10-12-2024,367,Active,2,21-04-2025,Delivered,
C3584,Female,Teenager,Lahore,09-07-2025,O7584,09-06-2024,Burger King,Pasta,Chinese,5,846.33,Wallet,35,09-02-2025,35,Active,1,29-06-2025,Delivered,
C6770,Other,Teenager,Islamabad,16-12-2024,O10770,09-06-2024,Burger King,Sandwich,Chinese,5,283.86,Card,48,25-08-2024,459,Active,3,24-02-2025,Delayed,
C6993,Female,Adult,Peshawar,11-02-2024,O10993,09-06-2024,Burger King,Pasta,Continental,5,697.34,Wallet,34,11-02-2025,394,Inactive,1,11-11-2024,Delivered,
C1300,Male,Adult,Islamabad,07-07-2025,O5300,09-06-2024,Pizza Hut,Burger,Continental,4,1041.88,Wallet,3,29-10-2024,461,Inactive,2,06-09-2024,Delayed,
C1753,Male,Teenager,Multan,09-05-2024,O5753,09-06-2024,Subway,Pizza,Dessert,2,940.85,Wallet,37,17-03-2025,487,Active,2,05-10-2024,Delayed,
C6347,Male,Senior,Peshawar,18-04-2024,O10347,09-07-2024,KFC,Pizza,Continental,2,1042.68,Card,24,27-11-2024,354,Inactive,1,23-12-2024,Cancelled,
C3555,Female,Adult,Islamabad,10-08-2024,O7555,09-07-2024,Subway,Sandwich,Continental,1,900.46,Cash,1,08-10-2024,111,Active,4,22-02-2025,Cancelled,
C6715,Other,Adult,Peshawar,16-08-2024,O10715,09-07-2024,McDonald's,Fries,Fast Food,1,1336.21,Cash,49,12-10-2024,44,Inactive,2,04-10-2024,Delivered,
C4963,Male,Teenager,Lahore,24-10-2023,O8963,09-07-2024,Subway,Sandwich,Fast Food,3,1457.58,Wallet,4,12-01-2025,496,Inactive,2,10-10-2024,Delivered,
C6447,Male,Senior,Peshawar,05-10-2023,O10447,09-07-2024,KFC,Pasta,Fast Food,3,397.04,Wallet,24,23-01-2025,491,Inactive,4,23-12-2024,Cancelled,
C1725,Other,Teenager,Multan,14-01-2024,O5725,09-07-2024,Subway,Sandwich,Chinese,2,1439.3,Cash,29,13-12-2024,286,Active,3,14-12-2024,Cancelled,
C4014,Male,Teenager,Karachi,29-04-2025,O8014,09-07-2024,McDonald's,Pasta,Continental,1,512.22,Cash,49,25-04-2025,20,Inactive,1,05-11-2024,Delivered,
C3696,Male,Senior,Multan,17-12-2024,O7696,09-07-2024,Burger King,Burger,Fast Food,2,1247.51,Wallet,3,24-07-2025,305,Inactive,5,31-10-2024,Delivered,
C2197,Female,Senior,Multan,22-04-2025,O6197,09-07-2024,Burger King,Pizza,Italian,1,1085.57,Card,25,27-01-2025,238,Inactive,4,02-12-2024,Delivered,
C6785,Other,Teenager,Peshawar,13-08-2024,O10785,09-08-2024,Pizza Hut,Sandwich,Italian,1,1396.57,Cash,29,10-12-2024,236,Active,5,22-02-2025,Cancelled,
C4779,Female,Teenager,Multan,06-09-2023,O8779,09-08-2024,KFC,Pizza,Continental,2,463.41,Cash,34,12-06-2025,415,Inactive,4,16-02-2025,Delivered,
C1616,Male,Adult,Peshawar,11-12-2023,O5616,09-08-2024,KFC,Fries,Fast Food,1,769.19,Cash,31,08-11-2024,67,Active,4,12-09-2024,Delivered,
C5106,Male,Adult,Lahore,29-06-2024,O9106,09-08-2024,KFC,Pasta,Italian,4,151.13,Wallet,15,19-06-2025,397,Active,1,04-03-2025,Delivered,
C1615,Male,Adult,Lahore,30-04-2024,O5615,09-08-2024,Pizza Hut,Fries,Italian,3,1340.32,Cash,48,26-05-2025,395,Inactive,2,15-06-2025,Delayed,
C5228,Male,Teenager,Peshawar,06-03-2025,O9228,09-08-2024,KFC,Burger,Fast Food,5,1068.79,Wallet,12,22-04-2025,324,Inactive,4,18-02-2025,Cancelled,
C6291,Male,Teenager,Lahore,07-11-2024,O10291,09-08-2024,Subway,Pizza,Fast Food,4,474.2,Card,10,20-07-2025,207,Inactive,4,17-05-2025,Cancelled,
C2554,Male,Teenager,Multan,22-08-2023,O6554,09-08-2024,Pizza Hut,Fries,Continental,4,1350.62,Cash,5,28-05-2025,69,Inactive,2,03-02-2025,Delivered,
C4791,Female,Senior,Peshawar,22-04-2025,O8791,09-08-2024,KFC,Fries,Fast Food,3,726.01,Wallet,12,22-07-2025,459,Active,2,12-07-2025,Cancelled,
C1140,Other,Senior,Multan,26-01-2025,O5140,09-08-2024,Subway,Burger,Chinese,3,407.46,Wallet,10,19-08-2025,471,Inactive,3,11-12-2024,Cancelled,
C4047,Other,Senior,Multan,16-01-2025,O8047,09-08-2024,Subway,Burger,Italian,2,647.68,Cash,29,05-02-2025,182,Inactive,4,01-04-2025,Cancelled,
C1678,Other,Adult,Multan,19-09-2024,O5678,09-08-2024,KFC,Sandwich,Continental,1,1227.07,Cash,46,29-09-2024,84,Active,3,20-05-2025,Delayed,
C6801,Male,Senior,Multan,04-03-2024,O10801,09-08-2024,Burger King,Pasta,Chinese,1,770.18,Cash,21,11-02-2025,254,Inactive,1,19-08-2025,Delayed,
C1735,Other,Senior,Lahore,27-09-2023,O5735,09-08-2024,McDonald's,Fries,Fast Food,5,541.99,Card,27,11-05-2025,219,Inactive,1,22-05-2025,Cancelled,
C4408,Male,Senior,Peshawar,22-04-2024,O8408,09-08-2024,McDonald's,Burger,Dessert,5,595.83,Cash,8,11-06-2025,216,Inactive,2,30-06-2025,Delivered,
C2970,Male,Teenager,Lahore,01-07-2024,O6970,09-08-2024,Pizza Hut,Burger,Italian,3,1222.86,Cash,35,13-01-2025,9,Active,3,03-04-2025,Delivered,
C5953,Female,Teenager,Multan,06-06-2024,O9953,09-08-2024,Pizza Hut,Sandwich,Dessert,5,1101.14,Card,28,30-10-2024,413,Inactive,1,02-04-2025,Delayed,
C4954,Female,Teenager,Peshawar,07-08-2025,O8954,09-08-2024,Burger King,Sandwich,Fast Food,1,397.66,Card,21,03-12-2024,445,Active,5,13-10-2024,Delivered,
C2198,Other,Adult,Peshawar,12-04-2025,O6198,09-08-2024,Pizza Hut,Fries,Continental,2,1288.07,Wallet,29,24-11-2024,479,Inactive,5,15-07-2025,Delayed,
C5307,Female,Senior,Karachi,28-02-2024,O9307,09-08-2024,Burger King,Burger,Italian,2,1337.62,Card,13,04-05-2025,141,Inactive,5,15-02-2025,Delayed,
C3629,Male,Teenager,Islamabad,26-02-2024,O7629,09-09-2024,Subway,Pasta,Chinese,4,623.88,Wallet,50,30-03-2025,288,Active,5,06-10-2024,Delivered,
C2050,Female,Senior,Peshawar,24-02-2024,O6050,09-09-2024,Pizza Hut,Pizza,Continental,2,670.42,Card,17,15-04-2025,466,Inactive,3,19-06-2025,Delivered,
C2757,Other,Adult,Islamabad,01-10-2023,O6757,09-09-2024,Pizza Hut,Sandwich,Dessert,1,504.1,Cash,4,17-12-2024,254,Inactive,2,18-10-2024,Cancelled,
C5967,Male,Senior,Peshawar,20-12-2024,O9967,09-09-2024,KFC,Pizza,Chinese,2,279.72,Cash,39,30-06-2025,336,Active,2,13-06-2025,Cancelled,
C5300,Other,Senior,Karachi,20-05-2025,O9300,09-09-2024,Subway,Sandwich,Continental,2,964.04,Wallet,2,30-07-2025,47,Inactive,1,15-02-2025,Delayed,
C6316,Other,Teenager,Lahore,29-07-2024,O10316,09-09-2024,McDonald's,Burger,Fast Food,1,500.88,Card,31,13-08-2025,126,Inactive,2,23-12-2024,Delivered,
C2662,Other,Teenager,Islamabad,27-09-2024,O6662,09-09-2024,Subway,Fries,Italian,2,1121.61,Cash,12,17-08-2025,418,Active,3,15-04-2025,Delayed,
C3441,Female,Senior,Peshawar,08-04-2025,O7441,09-10-2024,Subway,Sandwich,Chinese,1,1393.55,Cash,28,15-06-2025,370,Active,5,26-11-2024,Delayed,
C6795,Male,Teenager,Peshawar,20-01-2025,O10795,09-10-2024,McDonald's,Pasta,Chinese,4,1029.42,Wallet,14,16-11-2024,252,Active,3,24-11-2024,Delivered,
C6039,Other,Adult,Peshawar,01-07-2025,O10039,09-10-2024,Pizza Hut,Sandwich,Continental,3,130.17,Card,5,17-08-2025,54,Inactive,3,07-08-2025,Delivered,
C4837,Other,Adult,Lahore,29-03-2024,O8837,09-10-2024,Subway,Pizza,Fast Food,3,778.48,Card,49,16-10-2024,264,Inactive,4,11-09-2024,Delivered,
C6031,Male,Adult,Peshawar,28-07-2025,O10031,09-10-2024,KFC,Burger,Continental,1,929.01,Wallet,44,19-05-2025,206,Active,1,09-07-2025,Delivered,
C5468,Female,Adult,Multan,25-06-2024,O9468,09-10-2024,Pizza Hut,Fries,Chinese,3,298.97,Wallet,19,04-10-2024,366,Active,2,15-02-2025,Delayed,
C5815,Female,Teenager,Karachi,01-12-2024,O9815,09-10-2024,Subway,Pasta,Continental,5,996.23,Cash,22,17-04-2025,148,Inactive,1,08-06-2025,Delayed,
C2506,Male,Adult,Islamabad,28-05-2025,O6506,09-11-2024,McDonald's,Sandwich,Italian,1,929.38,Cash,6,10-02-2025,110,Active,4,07-09-2024,Delivered,
C2220,Female,Senior,Lahore,21-11-2023,O6220,09-11-2024,KFC,Pizza,Fast Food,5,1333.37,Card,17,21-12-2024,58,Active,5,29-11-2024,Delivered,
C3079,Other,Teenager,Peshawar,01-05-2024,O7079,09-11-2024,Pizza Hut,Pasta,Fast Food,4,433.82,Wallet,6,22-11-2024,161,Active,5,27-02-2025,Cancelled,
C2442,Female,Adult,Lahore,24-11-2023,O6442,09-11-2024,Pizza Hut,Burger,Fast Food,3,443.87,Cash,20,12-04-2025,397,Active,3,17-10-2024,Delivered,
C2243,Other,Adult,Karachi,27-01-2024,O6243,09-11-2024,Pizza Hut,Fries,Continental,3,384.51,Cash,49,09-12-2024,328,Active,2,05-01-2025,Cancelled,
C5817,Other,Senior,Peshawar,25-06-2024,O9817,09-11-2024,Burger King,Pizza,Fast Food,4,1164.25,Cash,12,26-08-2024,203,Active,4,06-07-2025,Delayed,
C4424,Male,Teenager,Peshawar,22-06-2024,O8424,09-11-2024,McDonald's,Sandwich,Chinese,5,1135.94,Cash,7,22-02-2025,487,Inactive,2,02-03-2025,Delayed,
C3882,Male,Teenager,Islamabad,25-06-2024,O7882,09-11-2024,McDonald's,Fries,Dessert,2,1136.9,Cash,9,08-11-2024,132,Inactive,3,26-02-2025,Delivered,
C5669,Other,Adult,Peshawar,09-07-2024,O9669,09-11-2024,Subway,Burger,Chinese,4,905.71,Wallet,29,13-09-2024,350,Inactive,4,20-12-2024,Cancelled,
C6230,Other,Adult,Islamabad,16-07-2024,O10230,09-11-2024,KFC,Sandwich,Chinese,3,1007.43,Wallet,36,17-04-2025,45,Active,3,16-04-2025,Delivered,
C2908,Male,Adult,Lahore,08-10-2024,O6908,09-11-2024,McDonald's,Pasta,Dessert,3,998.75,Card,17,11-01-2025,432,Inactive,1,22-01-2025,Delivered,
C3377,Male,Senior,Karachi,15-06-2024,O7377,09-11-2024,Burger King,Fries,Dessert,4,127.46,Cash,20,03-03-2025,334,Active,4,09-12-2024,Cancelled,
C6155,Other,Adult,Lahore,10-04-2024,O10155,09-12-2024,KFC,Pasta,Continental,5,1332.13,Card,40,19-09-2024,175,Inactive,1,23-10-2024,Delivered,
C6580,Female,Senior,Karachi,21-03-2025,O10580,09-12-2024,McDonald's,Pasta,Dessert,5,957.61,Wallet,35,24-05-2025,14,Inactive,4,21-10-2024,Delivered,
C2319,Other,Teenager,Islamabad,20-04-2024,O6319,09-12-2024,McDonald's,Pizza,Dessert,4,174.91,Card,22,22-12-2024,303,Active,5,15-08-2025,Delayed,
C3397,Other,Adult,Karachi,24-07-2025,O7397,09-12-2024,KFC,Fries,Fast Food,5,168.98,Cash,21,09-10-2024,443,Active,5,25-11-2024,Delivered,
C2720,Female,Senior,Peshawar,16-12-2023,O6720,09-12-2024,Burger King,Sandwich,Fast Food,3,1234.83,Cash,38,24-03-2025,293,Active,2,15-05-2025,Delayed,
C1177,Other,Adult,Karachi,03-06-2024,O5177,09-12-2024,Burger King,Sandwich,Fast Food,2,1204.02,Cash,25,03-02-2025,481,Inactive,1,24-09-2024,Delayed,
C2751,Female,Adult,Peshawar,19-01-2024,O6751,09-12-2024,Pizza Hut,Sandwich,Chinese,3,606.93,Wallet,13,18-03-2025,467,Active,4,21-08-2025,Delivered,
C6694,Female,Adult,Multan,13-05-2024,O10694,09-12-2024,McDonald's,Pizza,Chinese,2,424.91,Card,35,29-09-2024,217,Inactive,1,19-04-2025,Delivered,
C5210,Other,Teenager,Multan,04-04-2025,O9210,09-12-2024,Subway,Sandwich,Continental,1,986.49,Wallet,17,11-10-2024,134,Inactive,1,05-03-2025,Delivered,
C5099,Other,Senior,Islamabad,30-10-2024,O9099,09-12-2024,McDonald's,Burger,Fast Food,1,988.23,Card,27,15-03-2025,153,Inactive,4,05-04-2025,Delivered,
C6536,Other,Senior,Karachi,12-04-2024,O10536,09-12-2024,McDonald's,Pizza,Continental,3,774.13,Card,39,14-02-2025,93,Active,2,18-11-2024,Delivered,
C2518,Female,Adult,Multan,06-05-2024,O6518,09-12-2024,Pizza Hut,Pizza,Italian,5,1281.96,Cash,5,20-07-2025,335,Inactive,2,25-12-2024,Delayed,
C1768,Other,Teenager,Lahore,06-12-2024,O5768,09-12-2024,McDonald's,Fries,Continental,4,360.55,Wallet,27,10-09-2024,367,Inactive,1,21-10-2024,Delayed,
C2539,Other,Teenager,Islamabad,06-08-2025,O6539,09-12-2024,Subway,Burger,Italian,3,800.27,Wallet,36,24-12-2024,97,Active,2,13-07-2025,Cancelled,
C2726,Male,Senior,Multan,29-08-2023,O6726,09-12-2024,McDonald's,Pasta,Italian,1,1076.78,Wallet,29,30-08-2024,500,Inactive,3,11-05-2025,Delivered,
C1931,Other,Adult,Peshawar,15-02-2025,O5931,09-12-2024,Pizza Hut,Fries,Italian,1,807.93,Cash,25,27-12-2024,78,Inactive,2,02-05-2025,Cancelled,
C2295,Female,Teenager,Lahore,31-10-2023,O6295,09-12-2024,Burger King,Fries,Dessert,5,898.52,Cash,16,22-04-2025,321,Active,5,20-11-2024,Delivered,
C2569,Male,Adult,Karachi,02-05-2024,O6569,13-09-2024,McDonald's,Burger,Fast Food,4,495.56,Cash,17,29-09-2024,205,Active,4,20-09-2024,Cancelled,
C1234,Other,Teenager,Islamabad,15-03-2024,O5234,13-09-2024,Subway,Pizza,Chinese,3,947.92,Wallet,17,04-05-2025,270,Active,1,19-04-2025,Delayed,
